Index	X	Sigmoid	Recon	Hex
1811	1.768843	0.854314	0.854314	0x00DAB45
1812	1.769819	0.854435	0.854435	0x00DABC4
1813	1.770796	0.854557	0.854557	0x00DAC44
1814	1.771773	0.854678	0.854678	0x00DACC3
1815	1.772749	0.854799	0.854799	0x00DAD42
1816	1.773726	0.854920	0.854920	0x00DADC1
1817	1.774703	0.855042	0.855042	0x00DAE40
1818	1.775680	0.855163	0.855163	0x00DAEBF
1819	1.776656	0.855284	0.855284	0x00DAF3E
1820	1.777633	0.855404	0.855404	0x00DAFBC
1821	1.778610	0.855525	0.855525	0x00DB03B
1822	1.779587	0.855646	0.855646	0x00DB0BA
1823	1.780563	0.855766	0.855766	0x00DB138
1824	1.781540	0.855887	0.855886	0x00DB1B6
1825	1.782517	0.856007	0.856008	0x00DB235
1826	1.783493	0.856128	0.856128	0x00DB2B3
1827	1.784470	0.856248	0.856248	0x00DB331
1828	1.785447	0.856368	0.856368	0x00DB3AF
1829	1.786424	0.856488	0.856488	0x00DB42D
1830	1.787400	0.856608	0.856608	0x00DB4AB
1831	1.788377	0.856728	0.856729	0x00DB529
1832	1.789354	0.856848	0.856848	0x00DB5A6
1833	1.790330	0.856968	0.856968	0x00DB624
1834	1.791307	0.857087	0.857087	0x00DB6A1
1835	1.792284	0.857207	0.857207	0x00DB71F
1836	1.793261	0.857327	0.857327	0x00DB79C
1837	1.794237	0.857446	0.857446	0x00DB819
1838	1.795214	0.857565	0.857565	0x00DB896
1839	1.796191	0.857685	0.857684	0x00DB913
1840	1.797168	0.857804	0.857803	0x00DB990
1841	1.798144	0.857923	0.857923	0x00DBA0D
1842	1.799121	0.858042	0.858042	0x00DBA8A
1843	1.800098	0.858161	0.858161	0x00DBB07
1844	1.801074	0.858280	0.858279	0x00DBB83
1845	1.802051	0.858398	0.858398	0x00DBC00
1846	1.803028	0.858517	0.858517	0x00DBC7C
1847	1.804005	0.858636	0.858636	0x00DBCF9
1848	1.804981	0.858754	0.858754	0x00DBD75
1849	1.805958	0.858873	0.858872	0x00DBDF1
1850	1.806935	0.858991	0.858991	0x00DBE6D
1851	1.807911	0.859109	0.859109	0x00DBEE9
1852	1.808888	0.859227	0.859227	0x00DBF65
1853	1.809865	0.859346	0.859345	0x00DBFE1
1854	1.810842	0.859464	0.859464	0x00DC05D
1855	1.811818	0.859581	0.859582	0x00DC0D9
1856	1.812795	0.859699	0.859699	0x00DC154
1857	1.813772	0.859817	0.859818	0x00DC1D0
1858	1.814748	0.859935	0.859935	0x00DC24B
1859	1.815725	0.860052	0.860052	0x00DC2C6
1860	1.816702	0.860170	0.860170	0x00DC342
1861	1.817679	0.860287	0.860288	0x00DC3BD
1862	1.818655	0.860405	0.860405	0x00DC438
1863	1.819632	0.860522	0.860522	0x00DC4B3
1864	1.820609	0.860639	0.860640	0x00DC52E
1865	1.821586	0.860756	0.860756	0x00DC5A8
1866	1.822562	0.860873	0.860873	0x00DC623
1867	1.823539	0.860990	0.860991	0x00DC69E
1868	1.824516	0.861107	0.861107	0x00DC718
1869	1.825492	0.861224	0.861224	0x00DC793
1870	1.826469	0.861341	0.861341	0x00DC80D
1871	1.827446	0.861457	0.861457	0x00DC887
1872	1.828423	0.861574	0.861574	0x00DC902
1873	1.829399	0.861690	0.861691	0x00DC97C
1874	1.830376	0.861807	0.861807	0x00DC9F6
1875	1.831353	0.861923	0.861923	0x00DCA70
1876	1.832329	0.862039	0.862039	0x00DCAE9
1877	1.833306	0.862155	0.862155	0x00DCB63
1878	1.834283	0.862271	0.862271	0x00DCBDD
1879	1.835260	0.862387	0.862387	0x00DCC56
1880	1.836236	0.862503	0.862503	0x00DCCD0
1881	1.837213	0.862619	0.862618	0x00DCD49
1882	1.838190	0.862734	0.862735	0x00DCDC3
1883	1.839167	0.862850	0.862850	0x00DCE3C
1884	1.840143	0.862966	0.862966	0x00DCEB5
1885	1.841120	0.863081	0.863081	0x00DCF2E
1886	1.842097	0.863196	0.863196	0x00DCFA7
1887	1.843073	0.863312	0.863312	0x00DD020
1888	1.844050	0.863427	0.863427	0x00DD099
1889	1.845027	0.863542	0.863543	0x00DD112
1890	1.846004	0.863657	0.863657	0x00DD18A
1891	1.846980	0.863772	0.863772	0x00DD203
1892	1.847957	0.863887	0.863887	0x00DD27B
1893	1.848934	0.864002	0.864002	0x00DD2F4
1894	1.849910	0.864117	0.864117	0x00DD36C
1895	1.850887	0.864231	0.864231	0x00DD3E4
1896	1.851864	0.864346	0.864346	0x00DD45C
1897	1.852841	0.864460	0.864460	0x00DD4D4
1898	1.853817	0.864575	0.864574	0x00DD54C
1899	1.854794	0.864689	0.864689	0x00DD5C4
1900	1.855771	0.864803	0.864803	0x00DD63C
1901	1.856748	0.864917	0.864918	0x00DD6B4
1902	1.857724	0.865031	0.865031	0x00DD72B
1903	1.858701	0.865145	0.865146	0x00DD7A3
1904	1.859678	0.865259	0.865259	0x00DD81A
1905	1.860654	0.865373	0.865374	0x00DD892
1906	1.861631	0.865487	0.865487	0x00DD909
1907	1.862608	0.865601	0.865601	0x00DD980
1908	1.863585	0.865714	0.865714	0x00DD9F7
1909	1.864561	0.865828	0.865828	0x00DDA6E
1910	1.865538	0.865941	0.865941	0x00DDAE5
1911	1.866515	0.866054	0.866055	0x00DDB5C
1912	1.867491	0.866168	0.866168	0x00DDBD3
1913	1.868468	0.866281	0.866281	0x00DDC49
1914	1.869445	0.866394	0.866394	0x00DDCC0
1915	1.870422	0.866507	0.866508	0x00DDD37
1916	1.871398	0.866620	0.866620	0x00DDDAD
1917	1.872375	0.866733	0.866733	0x00DDE23
1918	1.873352	0.866846	0.866846	0x00DDE9A
1919	1.874329	0.866958	0.866959	0x00DDF10
1920	1.875305	0.867071	0.867071	0x00DDF86
1921	1.876282	0.867183	0.867184	0x00DDFFC
1922	1.877259	0.867296	0.867296	0x00DE072
1923	1.878235	0.867408	0.867409	0x00DE0E8
1924	1.879212	0.867521	0.867520	0x00DE15D
1925	1.880189	0.867633	0.867633	0x00DE1D3
1926	1.881166	0.867745	0.867745	0x00DE249
1927	1.882142	0.867857	0.867857	0x00DE2BE
1928	1.883119	0.867969	0.867969	0x00DE333
1929	1.884096	0.868081	0.868081	0x00DE3A9
1930	1.885072	0.868193	0.868193	0x00DE41E
1931	1.886049	0.868304	0.868304	0x00DE493
1932	1.887026	0.868416	0.868416	0x00DE508
1933	1.888003	0.868528	0.868527	0x00DE57D
1934	1.888979	0.868639	0.868639	0x00DE5F2
1935	1.889956	0.868751	0.868751	0x00DE667
1936	1.890933	0.868862	0.868862	0x00DE6DC
1937	1.891909	0.868973	0.868973	0x00DE750
1938	1.892886	0.869084	0.869084	0x00DE7C5
1939	1.893863	0.869195	0.869195	0x00DE839
1940	1.894840	0.869306	0.869307	0x00DE8AE
1941	1.895816	0.869417	0.869417	0x00DE922
1942	1.896793	0.869528	0.869528	0x00DE996
1943	1.897770	0.869639	0.869638	0x00DEA0A
1944	1.898747	0.869750	0.869750	0x00DEA7F
1945	1.899723	0.869860	0.869861	0x00DEAF3
1946	1.900700	0.869971	0.869970	0x00DEB66
1947	1.901677	0.870081	0.870081	0x00DEBDA
1948	1.902653	0.870192	0.870192	0x00DEC4E
1949	1.903630	0.870302	0.870302	0x00DECC2
1950	1.904607	0.870412	0.870412	0x00DED35
1951	1.905584	0.870522	0.870522	0x00DEDA9
1952	1.906560	0.870632	0.870632	0x00DEE1C
1953	1.907537	0.870742	0.870742	0x00DEE8F
1954	1.908514	0.870852	0.870852	0x00DEF03
1955	1.909490	0.870962	0.870962	0x00DEF76
1956	1.910467	0.871072	0.871072	0x00DEFE9
1957	1.911444	0.871181	0.871181	0x00DF05C
1958	1.912421	0.871291	0.871291	0x00DF0CF
1959	1.913397	0.871400	0.871400	0x00DF141
1960	1.914374	0.871510	0.871510	0x00DF1B4
1961	1.915351	0.871619	0.871619	0x00DF227
1962	1.916328	0.871728	0.871728	0x00DF299
1963	1.917304	0.871838	0.871838	0x00DF30C
1964	1.918281	0.871947	0.871946	0x00DF37E
1965	1.919258	0.872056	0.872056	0x00DF3F1
1966	1.920234	0.872165	0.872165	0x00DF463
1967	1.921211	0.872273	0.872273	0x00DF4D5
1968	1.922188	0.872382	0.872382	0x00DF547
1969	1.923165	0.872491	0.872491	0x00DF5B9
1970	1.924141	0.872600	0.872600	0x00DF62B
1971	1.925118	0.872708	0.872708	0x00DF69D
1972	1.926095	0.872817	0.872816	0x00DF70E
1973	1.927071	0.872925	0.872925	0x00DF780
1974	1.928048	0.873033	0.873034	0x00DF7F2
1975	1.929025	0.873141	0.873141	0x00DF863
1976	1.930002	0.873250	0.873250	0x00DF8D5
1977	1.930978	0.873358	0.873358	0x00DF946
1978	1.931955	0.873466	0.873466	0x00DF9B7
1979	1.932932	0.873574	0.873573	0x00DFA28
1980	1.933909	0.873681	0.873681	0x00DFA99
1981	1.934885	0.873789	0.873789	0x00DFB0A
1982	1.935862	0.873897	0.873897	0x00DFB7B
1983	1.936839	0.874004	0.874004	0x00DFBEC
1984	1.937815	0.874112	0.874112	0x00DFC5D
1985	1.938792	0.874219	0.874219	0x00DFCCD
1986	1.939769	0.874327	0.874327	0x00DFD3E
1987	1.940746	0.874434	0.874434	0x00DFDAF
1988	1.941722	0.874541	0.874541	0x00DFE1F
1989	1.942699	0.874648	0.874648	0x00DFE8F
1990	1.943676	0.874755	0.874756	0x00DFF00
1991	1.944652	0.874862	0.874863	0x00DFF70
1992	1.945629	0.874969	0.874969	0x00DFFE0
1993	1.946606	0.875076	0.875076	0x00E0050
1994	1.947583	0.875183	0.875183	0x00E00C0
1995	1.948559	0.875289	0.875290	0x00E0130
1996	1.949536	0.875396	0.875396	0x00E019F
1997	1.950513	0.875503	0.875503	0x00E020F
1998	1.951490	0.875609	0.875609	0x00E027F
1999	1.952466	0.875715	0.875715	0x00E02EE
2000	1.953443	0.875822	0.875821	0x00E035D
2001	1.954420	0.875928	0.875928	0x00E03CD
2002	1.955396	0.876034	0.876034	0x00E043C
2003	1.956373	0.876140	0.876140	0x00E04AB
2004	1.957350	0.876246	0.876245	0x00E051A
2005	1.958327	0.876352	0.876351	0x00E0589
2006	1.959303	0.876458	0.876457	0x00E05F8
2007	1.960280	0.876563	0.876563	0x00E0667
2008	1.961257	0.876669	0.876669	0x00E06D6
2009	1.962233	0.876774	0.876775	0x00E0745
2010	1.963210	0.876880	0.876880	0x00E07B3
2011	1.964187	0.876985	0.876986	0x00E0822
2012	1.965164	0.877091	0.877090	0x00E0890
2013	1.966140	0.877196	0.877196	0x00E08FF
2014	1.967117	0.877301	0.877301	0x00E096D
2015	1.968094	0.877406	0.877406	0x00E09DB
2016	1.969070	0.877511	0.877511	0x00E0A49
2017	1.970047	0.877616	0.877616	0x00E0AB7
2018	1.971024	0.877721	0.877721	0x00E0B25
2019	1.972001	0.877826	0.877826	0x00E0B93
2020	1.972977	0.877931	0.877931	0x00E0C01
2021	1.973954	0.878035	0.878036	0x00E0C6F
2022	1.974931	0.878140	0.878139	0x00E0CDC
2023	1.975908	0.878244	0.878244	0x00E0D4A
2024	1.976884	0.878349	0.878348	0x00E0DB7
2025	1.977861	0.878453	0.878453	0x00E0E25
2026	1.978838	0.878557	0.878557	0x00E0E92
2027	1.979814	0.878661	0.878661	0x00E0EFF
2028	1.980791	0.878765	0.878765	0x00E0F6C
2029	1.981768	0.878869	0.878869	0x00E0FD9
2030	1.982745	0.878973	0.878973	0x00E1046
2031	1.983721	0.879077	0.879077	0x00E10B3
2032	1.984698	0.879181	0.879181	0x00E1120
2033	1.985675	0.879285	0.879285	0x00E118D
2034	1.986651	0.879388	0.879389	0x00E11FA
2035	1.987628	0.879492	0.879492	0x00E1266
2036	1.988605	0.879595	0.879596	0x00E12D3
2037	1.989582	0.879699	0.879699	0x00E133F
2038	1.990558	0.879802	0.879802	0x00E13AB
2039	1.991535	0.879905	0.879906	0x00E1418
2040	1.992512	0.880009	0.880009	0x00E1484
2041	1.993489	0.880112	0.880112	0x00E14F0
2042	1.994465	0.880215	0.880215	0x00E155C
2043	1.995442	0.880318	0.880318	0x00E15C8
2044	1.996419	0.880421	0.880421	0x00E1634
2045	1.997395	0.880523	0.880524	0x00E16A0
2046	1.998372	0.880626	0.880626	0x00E170B
2047	1.999349	0.880729	0.880729	0x00E1777
2048	2.000326	0.880831	0.880832	0x00E17E3
2049	2.001302	0.880934	0.880934	0x00E184E
2050	2.002279	0.881036	0.881036	0x00E18B9
2051	2.003256	0.881138	0.881139	0x00E1925
2052	2.004232	0.881241	0.881241	0x00E1990
2053	2.005209	0.881343	0.881343	0x00E19FB
2054	2.006186	0.881445	0.881445	0x00E1A66
2055	2.007163	0.881547	0.881547	0x00E1AD1
2056	2.008139	0.881649	0.881649	0x00E1B3C
2057	2.009116	0.881751	0.881751	0x00E1BA7
2058	2.010093	0.881853	0.881853	0x00E1C12
2059	2.011070	0.881954	0.881954	0x00E1C7C
2060	2.012046	0.882056	0.882056	0x00E1CE7
2061	2.013023	0.882158	0.882157	0x00E1D51
2062	2.014000	0.882259	0.882259	0x00E1DBC
2063	2.014976	0.882361	0.882360	0x00E1E26
2064	2.015953	0.882462	0.882462	0x00E1E90
2065	2.016930	0.882563	0.882564	0x00E1EFB
2066	2.017907	0.882664	0.882665	0x00E1F65
2067	2.018883	0.882765	0.882766	0x00E1FCF
2068	2.019860	0.882867	0.882867	0x00E2039
2069	2.020837	0.882968	0.882968	0x00E20A3
2070	2.021813	0.883068	0.883068	0x00E210C
2071	2.022790	0.883169	0.883169	0x00E2176
2072	2.023767	0.883270	0.883270	0x00E21E0
2073	2.024744	0.883371	0.883370	0x00E2249
2074	2.025720	0.883471	0.883471	0x00E22B3
2075	2.026697	0.883572	0.883572	0x00E231C
2076	2.027674	0.883672	0.883672	0x00E2385
2077	2.028650	0.883773	0.883773	0x00E23EF
2078	2.029627	0.883873	0.883873	0x00E2458
2079	2.030604	0.883973	0.883973	0x00E24C1
2080	2.031581	0.884073	0.884073	0x00E252A
2081	2.032557	0.884173	0.884173	0x00E2593
2082	2.033534	0.884273	0.884274	0x00E25FC
2083	2.034511	0.884373	0.884373	0x00E2664
2084	2.035488	0.884473	0.884473	0x00E26CD
2085	2.036464	0.884573	0.884573	0x00E2736
2086	2.037441	0.884672	0.884672	0x00E279E
2087	2.038418	0.884772	0.884772	0x00E2807
2088	2.039394	0.884872	0.884871	0x00E286F
2089	2.040371	0.884971	0.884971	0x00E28D7
2090	2.041348	0.885070	0.885071	0x00E2940
2091	2.042325	0.885170	0.885170	0x00E29A8
2092	2.043301	0.885269	0.885269	0x00E2A10
2093	2.044278	0.885368	0.885368	0x00E2A78
2094	2.045255	0.885467	0.885468	0x00E2AE0
2095	2.046231	0.885566	0.885567	0x00E2B48
2096	2.047208	0.885665	0.885665	0x00E2BAF
2097	2.048185	0.885764	0.885764	0x00E2C17
2098	2.049162	0.885863	0.885863	0x00E2C7F
2099	2.050138	0.885962	0.885962	0x00E2CE6
2100	2.051115	0.886060	0.886061	0x00E2D4E
2101	2.052092	0.886159	0.886159	0x00E2DB5
2102	2.053069	0.886257	0.886257	0x00E2E1C
2103	2.054045	0.886356	0.886355	0x00E2E83
2104	2.055022	0.886454	0.886454	0x00E2EEA
2105	2.055999	0.886552	0.886553	0x00E2F52
2106	2.056975	0.886651	0.886650	0x00E2FB8
2107	2.057952	0.886749	0.886748	0x00E301F
2108	2.058929	0.886847	0.886847	0x00E3086
2109	2.059906	0.886945	0.886945	0x00E30ED
2110	2.060882	0.887043	0.887043	0x00E3154
2111	2.061859	0.887140	0.887140	0x00E31BA
2112	2.062836	0.887238	0.887239	0x00E3221
2113	2.063812	0.887336	0.887336	0x00E3287
2114	2.064789	0.887433	0.887433	0x00E32ED
2115	2.065766	0.887531	0.887531	0x00E3354
2116	2.066743	0.887628	0.887629	0x00E33BA
2117	2.067719	0.887726	0.887726	0x00E3420
2118	2.068696	0.887823	0.887823	0x00E3486
2119	2.069673	0.887920	0.887920	0x00E34EC
2120	2.070650	0.888018	0.888018	0x00E3552
2121	2.071626	0.888115	0.888115	0x00E35B8
2122	2.072603	0.888212	0.888211	0x00E361D
2123	2.073580	0.888309	0.888309	0x00E3683
2124	2.074556	0.888405	0.888406	0x00E36E9
2125	2.075533	0.888502	0.888502	0x00E374E
2126	2.076510	0.888599	0.888599	0x00E37B4
2127	2.077487	0.888696	0.888696	0x00E3819
2128	2.078463	0.888792	0.888792	0x00E387E
2129	2.079440	0.888889	0.888888	0x00E38E3
2130	2.080417	0.888985	0.888986	0x00E3949
2131	2.081393	0.889082	0.889082	0x00E39AE
2132	2.082370	0.889178	0.889178	0x00E3A13
2133	2.083347	0.889274	0.889274	0x00E3A77
2134	2.084324	0.889370	0.889370	0x00E3ADC
2135	2.085300	0.889466	0.889466	0x00E3B41
2136	2.086277	0.889562	0.889563	0x00E3BA6
2137	2.087254	0.889658	0.889658	0x00E3C0A
2138	2.088231	0.889754	0.889754	0x00E3C6F
2139	2.089207	0.889850	0.889850	0x00E3CD3
2140	2.090184	0.889945	0.889945	0x00E3D37
2141	2.091161	0.890041	0.890041	0x00E3D9C
2142	2.092137	0.890137	0.890137	0x00E3E00
2143	2.093114	0.890232	0.890232	0x00E3E64
2144	2.094091	0.890328	0.890327	0x00E3EC8
2145	2.095068	0.890423	0.890423	0x00E3F2C
2146	2.096044	0.890518	0.890518	0x00E3F90
2147	2.097021	0.890613	0.890614	0x00E3FF4
2148	2.097998	0.890708	0.890708	0x00E4057
2149	2.098974	0.890803	0.890803	0x00E40BB
2150	2.099951	0.890898	0.890899	0x00E411F
2151	2.100928	0.890993	0.890993	0x00E4182
2152	2.101905	0.891088	0.891088	0x00E41E6
2153	2.102881	0.891183	0.891183	0x00E4249
2154	2.103858	0.891278	0.891277	0x00E42AC
2155	2.104835	0.891372	0.891373	0x00E4310
2156	2.105811	0.891467	0.891467	0x00E4373
2157	2.106788	0.891561	0.891562	0x00E43D6
2158	2.107765	0.891656	0.891656	0x00E4439
2159	2.108742	0.891750	0.891750	0x00E449C
2160	2.109718	0.891844	0.891844	0x00E44FE
2161	2.110695	0.891938	0.891938	0x00E4561
2162	2.111672	0.892032	0.892033	0x00E45C4
2163	2.112649	0.892126	0.892126	0x00E4626
2164	2.113625	0.892220	0.892220	0x00E4689
2165	2.114602	0.892314	0.892314	0x00E46EB
2166	2.115579	0.892408	0.892408	0x00E474E
2167	2.116555	0.892502	0.892502	0x00E47B0
2168	2.117532	0.892596	0.892595	0x00E4812
2169	2.118509	0.892689	0.892689	0x00E4874
2170	2.119486	0.892783	0.892783	0x00E48D7
2171	2.120462	0.892876	0.892877	0x00E4939
2172	2.121439	0.892970	0.892969	0x00E499A
2173	2.122416	0.893063	0.893063	0x00E49FC
2174	2.123392	0.893156	0.893156	0x00E4A5E
2175	2.124369	0.893249	0.893250	0x00E4AC0
2176	2.125346	0.893342	0.893342	0x00E4B21
2177	2.126323	0.893435	0.893435	0x00E4B83
2178	2.127299	0.893528	0.893528	0x00E4BE4
2179	2.128276	0.893621	0.893621	0x00E4C46
2180	2.129253	0.893714	0.893714	0x00E4CA7
2181	2.130230	0.893807	0.893806	0x00E4D08
2182	2.131206	0.893899	0.893900	0x00E4D6A
2183	2.132183	0.893992	0.893992	0x00E4DCB
2184	2.133160	0.894085	0.894085	0x00E4E2C
2185	2.134136	0.894177	0.894177	0x00E4E8D
2186	2.135113	0.894269	0.894269	0x00E4EED
2187	2.136090	0.894362	0.894361	0x00E4F4E
2188	2.137067	0.894454	0.894454	0x00E4FAF
2189	2.138043	0.894546	0.894547	0x00E5010
2190	2.139020	0.894638	0.894638	0x00E5070
2191	2.139997	0.894730	0.894731	0x00E50D1
2192	2.140973	0.894822	0.894822	0x00E5131
2193	2.141950	0.894914	0.894915	0x00E5192
2194	2.142927	0.895006	0.895006	0x00E51F2
2195	2.143904	0.895098	0.895098	0x00E5252
2196	2.144880	0.895189	0.895189	0x00E52B2
2197	2.145857	0.895281	0.895281	0x00E5312
2198	2.146834	0.895373	0.895372	0x00E5372
2199	2.147811	0.895464	0.895464	0x00E53D2
2200	2.148787	0.895555	0.895555	0x00E5432
2201	2.149764	0.895647	0.895647	0x00E5492
2202	2.150741	0.895738	0.895738	0x00E54F1
2203	2.151717	0.895829	0.895829	0x00E5551
2204	2.152694	0.895920	0.895920	0x00E55B0
2205	2.153671	0.896011	0.896011	0x00E5610
2206	2.154648	0.896102	0.896102	0x00E566F
2207	2.155624	0.896193	0.896194	0x00E56CF
2208	2.156601	0.896284	0.896284	0x00E572E
2209	2.157578	0.896375	0.896375	0x00E578D
2210	2.158554	0.896465	0.896465	0x00E57EC
2211	2.159531	0.896556	0.896556	0x00E584B
2212	2.160508	0.896647	0.896646	0x00E58AA
2213	2.161485	0.896737	0.896737	0x00E5909
2214	2.162461	0.896828	0.896828	0x00E5968
2215	2.163438	0.896918	0.896918	0x00E59C7
2216	2.164415	0.897008	0.897008	0x00E5A25
2217	2.165392	0.897098	0.897099	0x00E5A84
2218	2.166368	0.897188	0.897188	0x00E5AE2
2219	2.167345	0.897279	0.897279	0x00E5B41
2220	2.168322	0.897368	0.897368	0x00E5B9F
2221	2.169298	0.897458	0.897458	0x00E5BFD
2222	2.170275	0.897548	0.897549	0x00E5C5C
2223	2.171252	0.897638	0.897638	0x00E5CBA
2224	2.172229	0.897728	0.897728	0x00E5D18
2225	2.173205	0.897817	0.897818	0x00E5D76
2226	2.174182	0.897907	0.897907	0x00E5DD4
2227	2.175159	0.897996	0.897997	0x00E5E32
2228	2.176135	0.898086	0.898086	0x00E5E8F
2229	2.177112	0.898175	0.898175	0x00E5EED
2230	2.178089	0.898265	0.898265	0x00E5F4B
2231	2.179066	0.898354	0.898354	0x00E5FA8
2232	2.180042	0.898443	0.898443	0x00E6006
2233	2.181019	0.898532	0.898532	0x00E6063
2234	2.181996	0.898621	0.898621	0x00E60C0
2235	2.182972	0.898710	0.898710	0x00E611E
2236	2.183949	0.898799	0.898799	0x00E617B
2237	2.184926	0.898888	0.898888	0x00E61D8
2238	2.185903	0.898976	0.898976	0x00E6235
2239	2.186879	0.899065	0.899065	0x00E6292
2240	2.187856	0.899154	0.899154	0x00E62EF
2241	2.188833	0.899242	0.899242	0x00E634C
2242	2.189810	0.899331	0.899331	0x00E63A9
2243	2.190786	0.899419	0.899419	0x00E6405
2244	2.191763	0.899507	0.899508	0x00E6462
2245	2.192740	0.899596	0.899595	0x00E64BE
2246	2.193716	0.899684	0.899684	0x00E651B
2247	2.194693	0.899772	0.899772	0x00E6577
2248	2.195670	0.899860	0.899860	0x00E65D4
2249	2.196647	0.899948	0.899948	0x00E6630
2250	2.197623	0.900036	0.900036	0x00E668C
2251	2.198600	0.900124	0.900124	0x00E66E8
2252	2.199577	0.900211	0.900211	0x00E6744
2253	2.200553	0.900299	0.900299	0x00E67A0
2254	2.201530	0.900387	0.900387	0x00E67FC
2255	2.202507	0.900474	0.900475	0x00E6858
2256	2.203484	0.900562	0.900562	0x00E68B4
2257	2.204460	0.900649	0.900649	0x00E690F
2258	2.205437	0.900737	0.900737	0x00E696B
2259	2.206414	0.900824	0.900824	0x00E69C6
2260	2.207391	0.900911	0.900911	0x00E6A22
2261	2.208367	0.900998	0.900998	0x00E6A7D
2262	2.209344	0.901085	0.901086	0x00E6AD9
2263	2.210321	0.901172	0.901173	0x00E6B34
2264	2.211297	0.901259	0.901259	0x00E6B8F
2265	2.212274	0.901346	0.901346	0x00E6BEA
2266	2.213251	0.901433	0.901433	0x00E6C45
2267	2.214228	0.901520	0.901520	0x00E6CA0
2268	2.215204	0.901607	0.901607	0x00E6CFB
2269	2.216181	0.901693	0.901693	0x00E6D56
2270	2.217158	0.901780	0.901780	0x00E6DB1
2271	2.218134	0.901866	0.901866	0x00E6E0B
2272	2.219111	0.901953	0.901953	0x00E6E66
2273	2.220088	0.902039	0.902039	0x00E6EC0
2274	2.221065	0.902125	0.902125	0x00E6F1B
2275	2.222041	0.902211	0.902211	0x00E6F75
2276	2.223018	0.902298	0.902298	0x00E6FD0
2277	2.223995	0.902384	0.902384	0x00E702A
2278	2.224972	0.902470	0.902470	0x00E7084
2279	2.225948	0.902556	0.902555	0x00E70DE
2280	2.226925	0.902641	0.902641	0x00E7138
2281	2.227902	0.902727	0.902727	0x00E7192
2282	2.228878	0.902813	0.902813	0x00E71EC
2283	2.229855	0.902899	0.902899	0x00E7246
2284	2.230832	0.902984	0.902985	0x00E72A0
2285	2.231809	0.903070	0.903069	0x00E72F9
2286	2.232785	0.903155	0.903155	0x00E7353
2287	2.233762	0.903241	0.903240	0x00E73AC
2288	2.234739	0.903326	0.903326	0x00E7406
2289	2.235715	0.903411	0.903411	0x00E745F
2290	2.236692	0.903496	0.903497	0x00E74B9
2291	2.237669	0.903582	0.903582	0x00E7512
2292	2.238646	0.903667	0.903666	0x00E756B
2293	2.239622	0.903752	0.903751	0x00E75C4
2294	2.240599	0.903837	0.903836	0x00E761D
2295	2.241576	0.903921	0.903921	0x00E7676
2296	2.242552	0.904006	0.904006	0x00E76CF
2297	2.243529	0.904091	0.904091	0x00E7728
2298	2.244506	0.904176	0.904176	0x00E7781
2299	2.245483	0.904260	0.904261	0x00E77DA
2300	2.246459	0.904345	0.904345	0x00E7832
2301	2.247436	0.904429	0.904429	0x00E788B
2302	2.248413	0.904514	0.904513	0x00E78E3
2303	2.249390	0.904598	0.904598	0x00E793C
2304	2.250366	0.904682	0.904682	0x00E7994
2305	2.251343	0.904766	0.904766	0x00E79EC
2306	2.252320	0.904850	0.904850	0x00E7A44
2307	2.253296	0.904934	0.904935	0x00E7A9D
2308	2.254273	0.905018	0.905019	0x00E7AF5
2309	2.255250	0.905102	0.905103	0x00E7B4D
2310	2.256227	0.905186	0.905187	0x00E7BA5
2311	2.257203	0.905270	0.905270	0x00E7BFC
2312	2.258180	0.905354	0.905354	0x00E7C54
2313	2.259157	0.905437	0.905437	0x00E7CAC
2314	2.260133	0.905521	0.905521	0x00E7D04
2315	2.261110	0.905605	0.905604	0x00E7D5B
2316	2.262087	0.905688	0.905688	0x00E7DB3
2317	2.263064	0.905771	0.905771	0x00E7E0A
2318	2.264040	0.905855	0.905855	0x00E7E62
2319	2.265017	0.905938	0.905938	0x00E7EB9
2320	2.265994	0.906021	0.906021	0x00E7F10
2321	2.266971	0.906104	0.906104	0x00E7F67
2322	2.267947	0.906187	0.906187	0x00E7FBE
2323	2.268924	0.906270	0.906270	0x00E8015
2324	2.269901	0.906353	0.906353	0x00E806C
2325	2.270877	0.906436	0.906436	0x00E80C3
2326	2.271854	0.906519	0.906519	0x00E811A
2327	2.272831	0.906602	0.906602	0x00E8171
2328	2.273808	0.906684	0.906685	0x00E81C8
2329	2.274784	0.906767	0.906767	0x00E821E
2330	2.275761	0.906850	0.906850	0x00E8275
2331	2.276738	0.906932	0.906932	0x00E82CB
2332	2.277714	0.907014	0.907015	0x00E8322
2333	2.278691	0.907097	0.907097	0x00E8378
2334	2.279668	0.907179	0.907179	0x00E83CE
2335	2.280645	0.907261	0.907261	0x00E8424
2336	2.281621	0.907343	0.907344	0x00E847B
2337	2.282598	0.907426	0.907426	0x00E84D1
2338	2.283575	0.907508	0.907508	0x00E8527
2339	2.284552	0.907589	0.907590	0x00E857D
2340	2.285528	0.907671	0.907671	0x00E85D2
2341	2.286505	0.907753	0.907753	0x00E8628
2342	2.287482	0.907835	0.907835	0x00E867E
2343	2.288458	0.907917	0.907917	0x00E86D4
2344	2.289435	0.907998	0.907998	0x00E8729
